essai;P6_reel;E1;V;E2;P1_reel;Lq1_reel;Lq2_reel;Lq_reel;Lq_target_x;E1.1;E1.2;E1.3;E2.1;E2.2;E2.3;E2.4;round_P6;date;condition;F1;F2;F3;F4;F5;P1_target;C;P2;Lt;Lq_target_y;P3;P4;P5;P6_target;S_moy;sigma_S;E2.1.3_moy;E2.2.4_moy;E2_moy
392291.0;7.04;-0.41399647283956287;-1.2841133630184138;1.2944650262657211;-1.47633695706862;-0.667214025481932;-0.8600896650680523;-0.78330496083393;-0.763649924919299;-0.4125291940990544;-0.4377102287989626;-0.383161253034556;-0.11906821794195642;-0.36522922250802453;-0.4120768474898907;-0.6201725776717626;1.1338934190276817;2019-11-22;1c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;-0.49876145059092164;-0.211270547789797;-0.26557253271592357;-0.49270090008989353;-0.3791367164029086
392291.0;7.04;-0.4941964820704248;-1.2841133630184138;-0.495380670444703;-1.47633695706862;-0.8015695954025412;-0.9912683914394217;-0.9203642929615169;-0.763649924919299;-0.5693755062009838;-0.47406301188115;-0.4124700692822135;0.4303986613109672;0.12811451307588748;0.13796267695922954;0.020020751872939852;1.1338934190276817;2019-11-22;1c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;-0.49876145059092164;-0.211270547789797;0.2841806691350984;0.07406763247441367;0.17912415080475602
392291.0;7.04;-0.4504510224899544;-1.2841133630184138;-0.4494871910418716;-1.47633695706862;-1.003102950283455;-0.9256790282537369;-0.9888939590253104;-0.763649924919299;-0.4125291940990544;-0.5031452383469004;-0.4271244774060412;0.2190652462136889;0.30430870435585605;-0.10649933390704613;-0.11178375715096947;1.1338934190276817;2019-11-22;1c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;-0.49876145059092164;-0.211270547789797;0.05628295615332138;0.09626247360244329;0.07627271487788234
392291.0;7.04;-0.5889783111614426;-1.2841133630184138;-0.72484806745886;-1.47633695706862;-0.7343918104422369;-0.6633215755109984;-0.7147752947701368;-0.763649924919299;-0.4339173275674991;-0.7358030500728994;-0.5956501708300702;-0.07680153492250076;0.05763683656390005;-0.49356418444531597;-0.48836806864785326;1.1338934190276817;2019-11-22;1c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;-0.49876145059092164;-0.211270547789797;-0.2851828596839084;-0.2153656160419766;-0.2502742378629425
392292.0;3.2;-0.1952691749372138;-1.2841133630184138;0.6152415311038166;-0.8367875251560697;-0.33132510068040927;-0.40096412276825955;-0.37212696445116983;-1.081010932677969;-0.23429474852868046;-0.18324074722365036;-0.163345131177128;;;;;-1.2850792082313727;2019-11-22;2b;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-1.2738605198709205;-1.2850792082313727;0.10134519209982089;-0.23893356686020992;;;
392292.0;3.2;-0.21714190472744954;-1.2841133630184138;0.24809369588116548;-0.8367875251560697;-0.8015695954025412;-0.7289109386966828;-0.78330496083393;-1.081010932677969;-0.14874221465490076;-0.20505241707296262;-0.2952348042915846;;;;;-1.2850792082313727;2019-11-22;2b;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-1.2738605198709205;-1.2850792082313727;0.10134519209982089;-0.23893356686020992;;;
392292.0;3.2;-0.28276009409815367;-1.2841133630184138;-0.11905413934148565;-0.8367875251560697;-0.6000362405216277;-1.0568577546251061;-0.8518346268977237;-1.081010932677969;-0.177259725946161;-0.29229909647021274;-0.383161253034556;;;;;-1.2850792082313727;2019-11-22;2b;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-1.2738605198709205;-1.2850792082313727;0.10134519209982089;-0.23893356686020992;;;
392292.0;3.2;-0.23901463451768423;-1.2841133630184138;-0.14659022698318447;-0.8367875251560697;-0.8687473803628462;-0.7289109386966828;-0.8518346268977237;-1.081010932677969;-0.23429474852868046;-0.2268640869222749;-0.2512715799200994;;;;;-1.2850792082313727;2019-11-22;2b;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-1.2738605198709205;-1.2850792082313727;0.10134519209982089;-0.23893356686020992;;;
392292.0;3.2;-0.2098509947973706;-1.2841133630184138;0.5050971805370212;-0.8367875251560697;-0.33132510068040927;-0.40096412276825955;-0.37212696445116983;-1.081010932677969;-0.18438910376897555;-0.2268640869222749;-0.2146355596105281;-0.8587351707824306;-0.9466700537319208;-0.7583980295504479;-0.7331478711208277;-1.2850792082313727;2019-11-22;2b;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-1.2738605198709205;-1.2850792082313727;0.10134519209982089;-0.23893356686020992;-0.8085666001664392;-0.8399089624263743;-0.8242377812964068
392292.0;3.2;-0.24630554444776212;-1.2841133630184138;0.046162386508707354;-0.8367875251560697;-0.8015695954025412;-0.7289109386966828;-0.78330496083393;-1.081010932677969;-0.177259725946161;-0.29229909647021274;-0.2585987839820133;-0.4994683651170574;-0.6295205094279773;-0.8602572007447294;-0.8272939489950486;-1.2850792082313727;2019-11-22;2b;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-1.2738605198709205;-1.2850792082313727;0.10134519209982089;-0.23893356686020992;-0.6798627829308934;-0.7284072292115129;-0.7041350060712033
392292.0;3.2;-0.30463282388838836;-1.2841133630184138;-0.10987544346091938;-0.8367875251560697;-0.6000362405216277;-1.0568577546251061;-0.8518346268977237;-1.081010932677969;-0.20577723723742125;-0.33592243616883727;-0.36850684491072727;-0.8376018292727027;-0.7880952815799491;-0.901000869222442;-0.9402692424441137;-1.2850792082313727;2019-11-22;2b;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-1.2738605198709205;-1.2850792082313727;0.10134519209982089;-0.23893356686020992;-0.8693013492475723;-0.8641822620120314;-0.8667418056298017
